lambda	T(lambda)	1/T	baseline					Derivative Y1		T(lambda)	Derivative Y 2
612.7	70.158	0.0142535420051883	0.0142113744380292	4.21675671591314E-5	1128				2.01824401368301	70.158	-41.0634192090301
612.8	70.182	0.0142486677495654	0.0142104076065116	3.82601430537737E-5	1129				2.01791530944625	70.182	-50.2070129136285
612.9	70.194	0.0142462318716699	0.0142094407749941	3.67910966758197E-5	1130				2.01758671226185	70.194	-54.7862450363296
613	70.218	0.0142413626135749	0.0142084739434766	3.28886700982599E-5	1131				2.0172582220775	70.218	-35.0121264729637
613.1	70.231	0.0142387264883029	0.0142075071119591	3.12193763437989E-5	1132				2.01692983884096	70.231	0.00347062145504395
613.2	70.255	0.014233862358551	0.0142065402804416	2.73220781094215E-5	1133				2.0166015625	70.255	50.2754246973078
613.3	70.269	0.0142310264839403	0.0142055734489241	2.54530350162312E-5	1134				2.01627339300244	70.269	103.625828087198
613.4	70.299	0.0142249534132776	0.0142046066174065	2.03467958710315E-5	1135				2.01594533029613	70.299	149.389467796644
613.5	70.319	0.0142209075783216	0.014203639785889	1.72677924326261E-5	1136				2.01561737432894	70.319	169.257322518191
613.6	70.338	0.0142170661662259	0.0142026729543715	1.43932118544347E-5	1137				2.0152895250488	70.338	143.377909927369
613.7	70.348	0.0142150452038437	0.0142017407722796	1.33044315641598E-5	1138				2.01496178240364	70.348	112.910826392214
613.8	70.356	0.0142134288475752	0.0142008283898594	1.26004577157713E-5	1139				2.01463414634146	70.356	100.736900726396
613.9	70.37	0.0142106011084269	0.0141999160074393	1.0685100987633E-5	1140				2.01430661681027	70.37	82.4467330911885
614	70.383	0.0142079763579273	0.0141990036250191	8.97273290825784E-6	1141				2.01397919375813	70.383	38.1779018563276
614.1	70.403	0.014203940173004	0.0141980912425989	5.84893040507344E-6	1142				2.01365187713311	70.403	-6.11327118644164
614.2	70.419	0.0142007128757864	0.0141971788601787	3.53401560761711E-6	1143				2.01332466688333	70.419	-32.0969096852117
614.3	70.426	0.0141993013943714	0.0141962664777586	3.03491661281761E-6	1144				2.01299756295695	70.426	-51.9806888619836
614.4	70.419	0.0142007128757864	0.0141953540953384	5.35878044795324E-6	1145				2.01267056530214	70.419	-62.7025118644033
614.5	70.393	0.0142059579787763	0.0141944417129182	1.15162658580557E-5	1146				2.01234367386714	70.393	-65.7815072639542
614.6	70.351	0.0142144390271638	0.0141935293304981	2.09096966657177E-5	1147				2.0120168886002	70.351	-62.7422665859561
614.7	70.295	0.0142257628565332	0.0141926169480779	3.31459084552746E-5	1148				2.01169020944959	70.295	-62.7631428570926
614.8	70.24	0.0142369020501139	0.0141917045656577	4.51974844561578E-5	1149				2.01136363636364	70.24	-65.8461242938136
614.9	70.201	0.014244811327474	0.0141907921832376	5.40191442363995E-5	1150				2.0110371692907	70.201	-65.8670073446206
615	70.166	0.0142519168828207	0.0141898798008174	6.20370820033373E-5	1151				2.01071080817916	70.166	-68.9539736077677
615.1	70.135	0.0142582162971412	0.0141889674183972	6.92488787439934E-5	1152				2.01038455297745	70.135	-50.5783830509019
615.2	70.112	0.0142628936558649	0.0141880804457375	7.48132101274328E-5	1153				2.010058403634	70.112	-33.7333481839978
615.3	70.11	0.0142633005277421	0.0141872204709481	7.60800567940149E-5	1154				2.00973236009732	70.11	-42.946514527831
615.4	70.116	0.0142620799817445	0.0141863604961587	7.57194855857974E-5	1155				2.00940642231593	70.116	-56.770247538325
615.5	70.131	0.0142590295304502	0.0141855005213694	7.35290090807805E-5	1156				2.00908059023837	70.131	-64.4603310734451
615.6	70.15	0.0142551674982181	0.01418464054658	7.05269516380908E-5	1157				2.00875486381323	70.15	-58.3401200968892
615.7	70.172	0.0142506982842159	0.0141837805717906	6.69177124252799E-5	1158				2.00842924298914	70.172	-55.2879820823181
615.8	70.193	0.0142464348296839	0.0141829205970013	6.35142326825891E-5	1159				2.00810372771475	70.193	-58.3789564164492
615.9	70.213	0.014242376767835	0.0141820606222119	6.03161456230981E-5	1160				2.00777831793875	70.213	-55.3228406779793
616	70.234	0.0142381182902868	0.0141812006474226	5.69176428642029E-5	1161				2.00745301360985	70.234	-49.1926831315737
616.1	70.256	0.0142336597585971	0.0141803406726332	5.33190859639404E-5	1162				2.00712781467682	70.256	-46.1325877320591
616.2	70.277	0.0142294064914552	0.0141794806978438	4.99257936114154E-5	1163				2.00680272108844	70.277	-41.5329813559175
616.3	70.301	0.0142245487261917	0.0141786207230545	4.59280031371995E-5	1164				2.00647773279352	70.301	-46.1639810330649
616.4	70.31	0.0142227279192149	0.0141777607482651	4.49671709498081E-5	1165				2.00615284974093	70.31	-55.414022921721
616.5	70.323	0.0142200986874849	0.0141769007734757	4.31979140091601E-5	1166				2.00582807187955	70.323	-50.8109351089859
616.6	70.338	0.0142170661662259	0.0141760407986864	4.10253675395718E-5	1167				2.0055033991583	70.338	-30.8032387409288
616.7	70.36	0.0142126208072769	0.0141751976099139	3.74231973629229E-5	1168				2.00517883152614	70.36	-13.8660949152583
616.8	70.38	0.014208581983518	0.0141743879931753	3.4193990342709E-5	1169				2.00485436893204	70.38	-23.1211307505976
616.9	70.398	0.0142049490042331	0.0141735783764367	3.13706277963385E-5	1170				2.00453001132503	70.398	-32.376167796593
617	70.416	0.0142013178822995	0.0141727687596981	2.85491226013432E-5	1171				2.00420575865416	70.416	-32.3881416465038
617.1	70.436	0.0141972854790164	0.0141719591429595	2.53263360568776E-5	1172				2.00388161086851	70.436	-21.5960861985649
617.2	70.452	0.0141940612047919	0.0141711495262209	2.29116785709828E-5	1173				2.00355756791721	70.452	6.17501598063184
617.3	70.468	0.0141908383947324	0.0141703399094823	2.04984852500301E-5	1174				2.00323362974939	70.468	44.7731101694616
617.4	70.482	0.0141880196362192	0.0141695302927437	1.8489343475446E-5	1175				2.00290979631426	70.482	84.9361765132919
617.5	70.495	0.0141854032200865	0.0141687206760051	1.6682544081402E-5	1176				2.00258606756102	70.495	117.404192413262
617.6	70.512	0.0141819832085319	0.0141679110592665	1.40721492653539E-5	1177				2.00226244343891	70.512	148.346187570613
617.7	70.531	0.0141781627936652	0.0141671014425279	1.106135113727E-5	1178				2.00193892389724	70.531	136.022131719124
617.8	70.545	0.0141753490679708	0.0141662918257893	9.05724218147434E-6	1179				2.0016155088853	70.545	85.0395589185252
617.9	70.551	0.0141741435273774	0.0141654822090507	8.66131832663423E-6	1180				2.00129219835245	70.551	51.0415221145924
618	70.554	0.0141735408339711	0.0141646725923121	8.86824165902134E-6	1181				2.00096899224806	70.554	30.943008232434
618.1	70.566	0.0141711305727971	0.0141638629755735	7.26759722357619E-6	1182				2.00064589052156	70.566	26.3130023405974
618.2	70.575	0.0141693234148069	0.0141630621422589	6.2612725480176E-6	1183				2.00032289312238	70.575	4.64000088780919
618.3	70.587	0.014166914587672	0.0141623008343523	4.6137533196676E-6	1184				2	70.587	-12.3879999999869
618.4	70.589	0.014166513196107	0.0141615395264456	4.97366966140285E-6	1185				1.99967721110394	70.589	-23.2425012106499
618.5	70.583	0.0141677174390434	0.014160778218539	6.93922050439867E-6	1186				1.99935452638373	70.583	-52.6925058111548
618.6	70.56	0.014172335600907	0.0141600169106324	1.2318690274675E-5	1187				1.99903194578896	70.56	-69.7630171913033
618.7	70.528	0.0141787658802178	0.0141592556027257	1.95102774920748E-5	1188				1.99870946926924	70.528	-75.9860311541271
618.8	70.484	0.0141876170478406	0.0141584942948191	2.91227530215786E-5	1189				1.99838709677419	70.484	-57.3940355124737
618.9	70.432	0.0141980917764652	0.0141577329869124	4.0358789552818E-5	1190				1.99806482825351	70.432	-43.4490406779683
619	70.396	0.014205352576851	0.0141569716790058	4.83808978451756E-5	1191				1.99774266365688	70.396	-54.3305711864749
619.1	70.377	0.0142091876607414	0.0141562103710991	5.29772896422989E-5	1192				1.99742060293406	70.377	-62.1096026634547
619.2	70.363	0.0142120148373435	0.0141554490631925	5.65657741509948E-5	1193				1.99709864603482	70.363	-52.8096096852145
619.3	70.357	0.014213226828887	0.0141546877552859	5.85390736011077E-5	1194				1.99677679290894	70.357	-49.7206299435106
619.4	70.346	0.014215449350354	0.0141539264473792	6.15229029747536E-5	1195				1.99645504350628	70.346	-60.6171926553486
619.5	70.354	0.0142138329021804	0.0141531651394726	6.06677627078347E-5	1196				1.9961333977767	70.354	-71.5192682808784
619.6	70.354	0.0142138329021804	0.0141524038315659	6.14290706144778E-5	1197				1.9958118556701	70.354	-62.2082686037571
619.7	70.369	0.0142108030524805	0.0141516439257152	5.91591267653201E-5	1198				1.99549041713642	70.369	-46.6722361581833
619.8	70.388	0.0142069670966642	0.0141509288856526	5.603821101164E-5	1199				1.9951690821256	70.388	-42.0187445520525
619.9	70.414	0.0142017212486153	0.01415021384559	5.15074030253797E-5	1200				1.99484785058767	70.414	-42.0327795803034
620	70.437	0.014197083918963	0.0141494988055273	4.75851134357046E-5	1201				1.99452672247263	70.437	-52.9484006456905
620.1	70.451	0.0141942626790251	0.0141487837654647	4.54789135604095E-5	1202				1.99420569773057	70.451	-57.6364815980866
620.2	70.465	0.0141914425601362	0.0141480687254021	4.3373834734118E-5	1203				1.99388477631155	70.465	-40.5128726392288
620.3	70.486	0.0141872144823085	0.0141473536853395	3.98607969690351E-5	1204				1.99356395816573	70.486	-18.7036888619618
620.4	70.505	0.0141833912488476	0.0141466386452769	3.67526035707048E-5	1205				1.99324324324324	70.505	-26.5103118643864
620.5	70.52	0.0141803743618832	0.0141459236052143	3.445075666887E-5	1206				1.99292263149429	70.52	-48.3536081517539
620.6	70.537	0.0141769567744588	0.0141452085651517	3.17482093071201E-5	1207				1.99260212286909	70.537	-51.4887035512777
620.7	70.559	0.01417253645885	0.0141444935250891	2.8042933760979E-5	1208				1.9922817173179	70.559	-26.5293806295349
620.8	70.583	0.0141677174390434	0.0141437784850265	2.39389540169447E-5	1209				1.991961414791	70.583	-10.9301815980466
620.9	70.599	0.0141645065794133	0.0141430634449638	2.14431344494666E-5	1210				1.99164121523871	70.599	-15.6172707021845
621	70.613	0.0141616982708566	0.0141423484049012	1.93498659554134E-5	1211				1.99132111861138	70.613	-34.3736624697578
621.1	70.626	0.014159091552686	0.0141416333648386	1.74581878473624E-5	1212				1.99100112485939	70.626	-42.192844067819
621.2	70.64	0.0141562853907135	0.014140918324776	1.53670659374713E-5	1213				1.99068123393316	70.64	-26.5755757869142
621.3	70.66	0.0141522785168412	0.0141402421643538	1.20363524874021E-5	1214				1.99036144578313	70.66	3.13209443099622
621.4	70.677	0.0141488744570369	0.0141395713666406	9.30309039631934E-6	1215				1.99004176035978	70.677	39.1084757869095
621.5	70.686	0.0141470729706024	0.0141389005689274	8.17240167494578E-6	1216				1.98972217761362	70.686	45.3786970944656
621.6	70.689	0.0141464725770629	0.0141382297712142	8.24280584866242E-6	1217				1.98940269749518	70.689	46.959321065388
621.7	70.703	0.0141436714142257	0.0141375589735011	6.11244072464337E-6	1218				1.98908331995505	70.703	45.4073487489665
621.8	70.72	0.0141402714932127	0.0141368881757879	3.38331742479568E-6	1219				1.98876404494382	70.72	59.5223954802356
621.9	70.736	0.0141370730603936	0.0141362173780747	8.55682318888149E-7	1220				1.98844487241213	70.736	81.474222518127
622	70.737	0.0141368732063842	0.0141355465803615	1.32662602271225E-6	1221				1.98812580231065	70.737	90.9047102502271
622.1	70.743	0.014135674200981	0.0141348757826483	7.98418332705053E-7	1222				1.98780683459009	70.743	89.3638138822195
622.2	70.747	0.0141348749770308	0.0141342049849351	6.69992095702482E-7	1223				1.98748796920116	70.747	53.3180585956402
622.3	70.765	0.0141312795873666	0.0141335341872219	-2.25459985530273E-6	1224				1.98716920609463	70.765	9.41037126714541
622.4	70.774	0.014129482578348	0.0141328633895088	-3.38081116077124E-6	1225				1.9868505452213	70.774	-18.8338272800586
622.5	70.782	0.014127885620638	0.0141321925917956	-4.30697115754754E-6	1226				1.98653198653199	70.782	-28.2562779661046
622.6	70.772	0.0141298818741875	0.0141315217940824	-1.63991989484726E-6	1227				1.98621352997756	70.772	-21.9840411622552
622.7	70.757	0.0141328773124921	0.0141308509963692	2.02631612285925E-6	1228				1.9858951755089	70.757	-26.7053370459956
622.8	70.743	0.014135674200981	0.0141302109179328	5.46328304826781E-6	1229				1.98557692307692	70.743	-36.1408813559066
622.9	70.727	0.0141388720007918	0.0141295823592251	9.28964156670514E-6	1230				1.98525877263259	70.727	-42.4403111379972
623	70.714	0.0141414712786718	0.0141289538005174	1.25174781544397E-5	1231				1.98494072412688	70.714	-42.4524012106747
623.1	70.689	0.0141464725770629	0.0141283252418097	1.81473352531963E-5	1232				1.98462277751081	70.689	-40.8944213075177
623.2	70.662	0.0141518779542045	0.014127696683102	2.41812711024841E-5	1233				1.98430493273543	70.662	-42.4801141242905
623.3	70.631	0.0141580892242783	0.0141270681243944	3.10210998839301E-5	1234				1.9839871897518	70.631	-50.3647405165196
623.4	70.605	0.0141633028822321	0.0141264395656867	3.68633165454529E-5	1235				1.98366954851105	70.605	-53.5270605326448
623.5	70.597	0.0141649078572744	0.014125811006979	3.90968502953851E-5	1236				1.9833520089643	70.597	-50.395996045235
623.6	70.599	0.0141645065794133	0.0141251824482713	3.93241311419795E-5	1237				1.98303457106274	70.599	-45.6842766747772
623.7	70.609	0.0141625005310938	0.0141245538895636	3.79466415301229E-5	1238				1.98271723475756	70.609	-31.5163447941751
623.8	70.617	0.0141608961015053	0.014123925330856	3.69707706493316E-5	1239				1.9824	70.617	-28.375201775621
623.9	70.623	0.0141596930178554	0.0141232967721483	3.6396245707079E-5	1240				1.98208286674132	70.623	-36.2689175141116
624	70.634	0.0141574878953479	0.0141226682134406	3.4819681907234E-5	1241				1.98176583493282	70.634	-47.32244261503
624.1	70.646	0.0141550830903377	0.0141220396547329	3.30434356048022E-5	1242				1.98144890452583	70.646	-50.4918394673224
624.2	70.661	0.0141520782326885	0.0141214110960253	3.06671366632101E-5	1243				1.9811320754717	70.661	-48.9303571428308
624.3	70.673	0.0141496752649527	0.0141208057195461	2.88695454065228E-5	1244				1.98081534772182	70.673	-41.0497627118781
624.4	70.687	0.0141468728337601	0.0141202174247091	2.66554090509845E-5	1245				1.98049872122762	70.687	-30.0083506053296
624.5	70.7	0.0141442715700141	0.0141196291298721	2.46424401420652E-5	1246				1.98018219594055	70.7	-25.2779769975666
624.6	70.719	0.0141404714433179	0.014119040835035	2.14306082828766E-5	1247				1.97986577181208	70.719	-26.867730508477
624.7	70.734	0.0141374727853649	0.014118452540198	1.90202451668779E-5	1248				1.97954944879374	70.734	-33.1994737691631
624.8	70.751	0.014134075843451	0.014117864245361	1.62115980899963E-5	1249				1.97923322683706	70.751	-20.5561928975043
624.9	70.763	0.0141316789847802	0.0141172759505239	1.44030342562364E-5	1250				1.97891710589363	70.763	-15.8207738498781
625	70.771	0.0141300815305704	0.0141166876556869	1.33938748835202E-5	1251				1.97860108591504	70.771	-28.4842661824126
625.1	70.781	0.0141280852206101	0.0141160993608499	1.19858597601719E-5	1252				1.97828516685295	70.781	-33.2419213882354
625.2	70.794	0.0141254908608074	0.0141155110660128	9.97979479457067E-6	1253				1.977969348659	70.794	-30.0846421307342
625.3	70.811	0.0141220996737795	0.0141149227711758	7.17690260368734E-6	1254				1.97765363128492	70.811	-22.1747627118478
625.4	70.826	0.0141191088018524	0.0141143344763388	4.77432551365155E-6	1255				1.97733801468241	70.826	-19.0134411622226
625.5	70.842	0.0141159199345021	0.0141137461815017	2.17375300038888E-6	1256				1.97702249880326	70.842	-9.5082377723967
625.6	70.852	0.0141139276237791	0.0141131578866647	7.69737114434885E-7	1257				1.97670708359923	70.852	7.92858999191704
625.7	70.861	0.0141121350249079	0.0141125695918277	-4.34566919758211E-7	1258				1.97639176902217	70.861	28.549501614199
625.8	70.868	0.0141107410961224	0.0141119975549844	-1.25645886201765E-6	1259				1.97607655502392	70.868	52.3555121065247
625.9	70.878	0.0141087502469031	0.0141114475825612	-2.69733565802857E-6	1260				1.97576144155637	70.878	58.7176151734972
626	70.889	0.0141065609615032	0.0141108976101379	-4.33664863473335E-6	1261				1.97544642857143	70.889	46.0359231638546
626.1	70.891	0.0141061629826071	0.0141103476377147	-4.18465510760094E-6	1262				1.97513151602104	70.891	41.2883898305376
626.2	70.899	0.0141045712915556	0.0141097976652915	-5.22637373587785E-6	1263				1.97481670385719	70.899	44.4780519773953
626.3	70.909	0.0141025821827977	0.0141092476928682	-6.66551007057377E-6	1264				1.97450199203187	70.909	52.4385391444717
626.4	70.92	0.0141003948110547	0.014108697720445	-8.30290939030261E-6	1265				1.97418738049713	70.92	52.4527210653631
626.5	70.928	0.0140988044213851	0.0141081477480218	-9.34332663671614E-6	1266				1.97387286920503	70.928	39.7497737691573
626.6	70.934	0.0140976118645501	0.0141075977755986	-9.9859110484074E-6	1267				1.97355845810768	70.934	25.4469280064595
626.7	70.94	0.0140964195094446	0.0141070478031753	-1.06282937307224E-5	1268				1.97324414715719	70.94	1.58875423729474
626.8	70.94	0.0140964195094446	0.0141064978307521	-1.00783213074929E-5	1269				1.97292993630573	70.94	-28.6502824858479
626.9	70.935	0.0140974131246916	0.0141059478583289	-8.53473363724572E-6	1270				1.97261582550549	70.935	-44.5773570621426
627	70.922	0.0140999971800006	0.0141053978859056	-5.4007059050714E-6	1271				1.97230181470869	70.922	-50.9627883777727
627.1	70.902	0.0141039745000141	0.0141048479134824	-8.73413468303191E-7	1272				1.97198790386758	70.902	-38.2304576271566
627.2	70.885	0.0141073569866685	0.0141042979410592	3.05904560937015E-6	1273				1.97167409293444	70.885	-20.7166590798848
627.3	70.873	0.0141097456012868	0.0141037579012344	5.98770005245074E-6	1274				1.97136038186158	70.873	-9.56243220339121
627.4	70.859	0.01411253334086	0.0141032443483386	9.28899252142582E-6	1275				1.97104677060134	70.859	-20.7333994350361
627.5	70.845	0.0141153221822288	0.0141027307954428	1.25913867859827E-5	1276				1.97073325910609	70.845	-46.2579091202721
627.6	70.826	0.0141191088018524	0.0141022172425471	1.68915593053657E-5	1277				1.97041984732824	70.826	-46.2721181598171
627.7	70.812	0.0141219002428967	0.0141017036896513	2.01965532453888E-5	1278				1.97010653522023	70.812	-43.0946238095214
627.8	70.801	0.0141240942924535	0.0141011901367555	2.29041556979639E-5	1279				1.9697933227345	70.801	-28.7370250201743
627.9	70.796	0.0141250918130968	0.0141006765838598	2.44152292370181E-5	1280				1.96948020982356	70.796	-25.5554738498817
628	70.8	0.0141242937853107	0.014100163030964	2.41307543467333E-5	1281				1.96916719643992	70.8	-33.5499698143848
628.1	70.814	0.0141215013980286	0.0140996494780682	2.18519199604045E-5	1282				1.96885428253615	70.814	-43.1514920903778
628.2	70.828	0.0141187101146439	0.0140991359251725	1.95741894714555E-5	1283				1.96854146806482	70.828	-49.5572491525413
628.3	70.846	0.0141151229427208	0.0140986223722767	1.65005704441269E-5	1284				1.96822875297855	70.846	-31.9810387409337
628.4	70.852	0.0141139276237791	0.0140981088193809	1.58188043982051E-5	1285				1.96791613722999	70.852	-28.7954343825614
628.5	70.859	0.01411253334086	0.0140975952664852	1.49380743748456E-5	1286				1.9676036207718	70.859	-32.0023806295429
628.6	70.858	0.0141127325072681	0.0140970817135894	1.56507936786478E-5	1287				1.96729120355668	70.858	-44.8220374495412
628.7	70.872	0.0141099446890168	0.0140965681606936	1.33765283231758E-5	1288				1.96697888553739	70.872	-44.830171105726
628.8	70.887	0.0141069589628564	0.0140960587968334	1.09001660229292E-5	1289				1.96666666666667	70.887	-30.4329661017019
628.9	70.901	0.0141041734249164	0.0140955798034811	8.59362143537309E-6	1290				1.96635454689732	70.901	-24.031271509285
629	70.914	0.0141015878387906	0.0140951008101287	6.48702866197677E-6	1291				1.96604252618216	70.914	-22.4394942695757
629.1	70.919	0.014100593634992	0.0140946218167763	5.97181821575428E-6	1292				1.96573060447406	70.919	-35.2713641646374
629.2	70.93	0.0140984068800226	0.0140941428234239	4.26405659866361E-6	1293				1.96541878172589	70.93	-28.865603874082
629.3	70.94	0.0140964195094446	0.0140936638300715	2.75567937309956E-6	1294				1.96510705789056	70.94	-11.2283958837816
629.4	70.957	0.0140930422650338	0.0140931848367191	-1.42571685358625E-7	1295				1.96479543292103	70.957	-14.4445062953947
629.5	70.971	0.0140902622197799	0.0140927058433667	-2.44362358681541E-6	1296				1.96448390677026	70.971	-19.262056497178
629.6	70.977	0.0140890711075419	0.0140922268500143	-3.15574247245452E-6	1297				1.96417247939125	70.977	-22.4822414850683
629.7	70.989	0.0140866894871036	0.0140917478566619	-5.05836955830979E-6	1298				1.96386115073704	70.989	-8.02755326876271
629.8	70.997	0.0140851021874164	0.0140912688633096	-6.16667589318706E-6	1299				1.9635499207607	70.997	3.21153026633082
629.9	71.017	0.0140811355027669	0.0140907898699572	-9.65436719022224E-6	1300				1.96323878941531	71.017	-1.60601961259858
630	71.025	0.0140795494544175	0.0140903108766048	-1.07614221873196E-5	1301				1.96292775665399	71.025	3.21509539950756
630.1	71.036	0.0140773692212399	0.0140898318832524	-1.24626620124548E-5	1302				1.96261682242991	71.036	14.4770999999945
630.2	71.04	0.0140765765765766	0.0140893528899	-1.27763133234236E-5	1303				1.96230598669623	71.04	43.4404728813522
630.3	71.05	0.0140745953553835	0.0140888738965476	-1.42785411640749E-5	1304				1.96199524940618	71.05	56.3263341404154
630.4	71.062	0.0140722186259886	0.0140884266571355	-1.62080311469307E-5	1305				1.96168461051298	71.062	62.7850671509037
630.5	71.068	0.0140710305622784	0.014087980410034	-1.69498477556405E-5	1306				1.96137406996992	71.068	41.8645281678917
630.6	71.069	0.0140708325711632	0.0140875341629325	-1.67015917693063E-5	1307				1.96106362773029	71.069	16.1091152542474
630.7	71.077	0.0140692488428043	0.0140870879158311	-1.78390730267777E-5	1308				1.96075328374743	71.077	-4.83793656174988
630.8	71.081	0.0140684571123085	0.0140866416687296	-1.81845564210872E-5	1309				1.96044303797468	71.081	-16.1167651331795
630.9	71.091	0.0140664781758591	0.0140861954216281	-1.97172457689875E-5	1310				1.96013289036545	71.091	-4.83742711864316
631	71.086	0.0140674675744872	0.0140857491745266	-1.82816000393743E-5	1311				1.95982284087314	71.086	8.06680056497211
631.1	71.089	0.0140668739186091	0.0140853029274251	-1.84290088160663E-5	1312				1.95951288945121	71.089	12.9057584342206
631.2	71.087	0.0140672696836271	0.0140848566803237	-1.75869966965482E-5	1313				1.95920303605313	71.087	-8.07139418885464
631.3	71.087	0.0140672696836271	0.0140844104332222	-1.71407495950671E-5	1314				1.95889328063241	71.087	-19.3731840193707
631.4	71.078	0.0140690509018262	0.0140839641861207	-1.4913284294529E-5	1315				1.95858362314259	71.078	-17.764112590789
631.5	71.06	0.0140726146918097	0.0140835179390192	-1.09032472094713E-5	1316				1.95827406353722	71.06	-22.6173653753077
631.6	71.043	0.0140759821516546	0.0140830716919177	-7.08954026309647E-6	1317				1.95796460176991	71.043	-32.3197875706471
631.7	71.021	0.014080342433928	0.0140826254448162	-2.2830108882526E-6	1318				1.95765523779428	71.021	-48.4962817594576
631.8	71.017	0.0140811355027669	0.0140821791977148	-1.04369494782069E-6	1319				1.95734597156398	71.017	-45.2730387408828
631.9	71.011	0.0140823252735492	0.0140817583002731	5.66973276020996E-7	1320				1.9570368030327	71.011	-32.3504391444675
632	71.02	0.0140805406927626	0.0140813430360893	-8.02343326663374E-7	1321				1.95672773215414	71.02	-22.6500597255852
632.1	71.021	0.014080342433928	0.0140809277719054	-5.85337977389994E-7	1322				1.95641875888205	71.021	-14.5674334140442
632.2	71.023	0.0140799459330076	0.0140805125077215	-5.66574713884577E-7	1323				1.95610988317019	71.023	-27.5247829701435
632.3	71.016	0.014081333783936	0.0140800972435376	1.23654039839265E-6	1324				1.95580110497238	71.016	-35.6299011299424
632.4	71.015	0.0140815320706893	0.0140796819793537	1.85009133555139E-6	1325				1.95549242424242	71.015	-35.6411506053167
632.5	71.021	0.014080342433928	0.0140792667151699	1.07571875813603E-6	1326				1.9551838409342	71.021	-27.5483046004869
632.6	71.027	0.0140791529981556	0.014078851450986	3.01547169654498E-7	1327				1.95487535500158	71.027	-29.1808886198646
632.7	71.032	0.0140781619551751	0.0140784361868021	-2.74231626962163E-7	1328				1.95456696639849	71.032	-35.6743980629649
632.8	71.041	0.0140763784293577	0.0140780209226182	-1.64249326051712E-6	1329				1.95425867507886	71.041	-53.5325754640611
632.9	71.052	0.0140741991780668	0.0140776056584343	-3.40648036756437E-6	1330				1.95395048099669	71.052	-58.4114086359695
633	71.071	0.0140704366056479	0.0140771903942505	-6.75378860257557E-6	1331				1.95364238410596	71.071	-37.3310389830546
633.1	71.08	0.0140686550365785	0.0140767751300666	-8.12009348806313E-6	1332				1.95333438436071	71.08	-37.3443485068766
633.2	71.091	0.0140664781758591	0.0140763598658827	-9.88169002357452E-6	1333				1.95302648171501	71.091	-61.720617271983
633.3	71.094	0.0140658846034827	0.0140759446016988	-1.00599982160894E-5	1334				1.95271867612293	71.094	-66.6086731234547
633.4	71.1	0.0140646976090014	0.0140755488523893	-1.08512433879306E-5	1335				1.95241096753861	71.1	-24.3731984665124
633.5	71.111	0.0140625219726906	0.0140751628605171	-1.26408878264837E-5	1336				1.95210335591618	71.111	26.0145037126796
633.6	71.122	0.0140603470093642	0.0140747768686448	-1.44298592806031E-5	1337				1.95179584120983	71.122	24.3890774818646
633.7	71.133	0.01405817271871	0.0140743908767725	-1.6218158062499E-5	1338				1.95148842337376	71.133	-11.3887429378371
633.8	71.139	0.014056987025401	0.0140740048849003	-1.70178594992732E-5	1339				1.9511811023622	71.139	-22.7810734463155
633.9	71.151	0.0140546162387036	0.014073618893028	-1.90026543243748E-5	1340				1.95087387812943	71.151	-4.88037699757463
634	71.161	0.0140526411939124	0.0140732329011557	-2.05917072433094E-5	1341				1.95056675062972	71.161	16.2829598063093
634.1	71.184	0.0140481006967858	0.0140728469092834	-2.47462124976384E-5	1342				1.95025971981741	71.184	14.6580476997619
634.2	71.197	0.0140455356265011	0.0140724609174112	-2.69252909100449E-5	1343				1.94995278564684	71.197	9.77562130750571
634.3	71.207	0.0140435631328381	0.0140720749255389	-2.85117927008235E-5	1344				1.94964594807238	71.207	8.14865899918565
634.4	71.22	0.01404099971918	0.0140716889336666	-3.06892144866112E-5	1345				1.94933920704846	71.22	11.4128418078901
634.5	71.245	0.0140360727068566	0.0140713029417943	-3.52302349377245E-5	1346				1.94903256252949	71.245	8.15276271185371
634.6	71.261	0.0140329212332131	0.0140709169499221	-3.79957167089533E-5	1347				1.94872601446996	71.261	13.0526301856471
634.7	71.26	0.0140331181588549	0.0140705309580498	-3.74127991949035E-5	1348				1.94841956282434	71.26	31.00564229218
634.8	71.245	0.0140360727068566	0.0140701449661775	-3.40722593209081E-5	1349				1.94811320754717	71.245	39.1768813559319
634.9	71.245	0.0140360727068566	0.0140697732011034	-3.37004942467453E-5	1350				1.94780694859299	71.245	35.9219377723984
635	71.252	0.0140346937629821	0.0140694148259568	-3.47210629747241E-5	1351				1.94750078591638	71.252	17.9653329297749
635.1	71.259	0.0140333150900237	0.0140690564508103	-3.57413607865523E-5	1352				1.94719471947195	71.259	4.90141016949451
635.2	71.255	0.014034102869974	0.0140686980756637	-3.45952056896841E-5	1353				1.94688874921433	71.255	-14.7124482647251
635.3	71.249	0.0140352847057503	0.0140683397005172	-3.30549947669175E-5	1354				1.94658287509819	71.249	-21.2521133979014
635.4	71.246	0.0140358756982848	0.0140679813253706	-3.21056270858096E-5	1355				1.94627709707823	71.246	-19.626701694916
635.5	71.243	0.0140364667405921	0.0140676229502241	-3.11562096320193E-5	1356				1.94597141510916	71.243	-21.2659855528803
635.6	71.241	0.0140368607964515	0.0140672645750775	-3.04037786260508E-5	1357				1.94566582914573	71.241	-19.6385213882168
